longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,,ocean_proximity,income_cat,,median_house_value,median_house_value prediction
-121.87,37.46,43,91,12,58,16,15.0001,,<1H OCEAN,5,,500001,213691.05
-118.26,34.02,38,980,285,1308,310,1.5652,,<1H OCEAN,2,,123100,122042
-117.23,32.73,35,2914,683,1562,638,2.5259,,NEAR OCEAN,2,,240200,235549
-118.25,34.23,41,1979,496,1157,459,4.4083,,<1H OCEAN,3,,217700,261396.01
-118.15,33.78,17,1584,435,904,406,2.0875,,NEAR OCEAN,2,,181300,151345
-117.48,33.91,22,3611,666,1869,649,4.2207,,INLAND,3,,141100,147686
-122.06,38.26,36,1248,221,672,222,3.3839,,INLAND,3,,105900,119471
-117.12,32.7,36,1011,253,763,226,1.8187,,NEAR OCEAN,2,,84100,83202
-121.87,37.35,27,3500,1036,3019,955,2.9222,,<1H OCEAN,2,,153700,192605
-118.15,33.88,24,4232,1092,2688,1035,2.52,,<1H OCEAN,2,,146000,174354
-122.55,38.07,5,1495,235,555,201,6.7232,,NEAR BAY,5,,345000,321873.02
-118.05,34.13,23,3264,729,1475,668,3.735,,INLAND,3,,218300,281883
-119.02,35.43,39,2033,370,956,379,3.1736,,INLAND,3,,70700,79880
-122.42,37.73,52,3230,654,1765,611,3.3333,,NEAR BAY,3,,292300,245610
-122.53,37.97,52,1560,451,700,419,2.5125,,NEAR BAY,2,,270800,227901.01
-122.21,37.78,44,1729,414,1240,393,2.3125,,NEAR BAY,2,,102800,121259
-117.29,34.15,42,1811,345,856,352,2.9667,,INLAND,2,,97000,90774
-117.98,33.68,24,4177,,1704,606,6.2473,,<1H OCEAN,5,,281900,284838
-122.18,38.17,7,4093,651,2228,646,5.2523,,NEAR BAY,4,,161300,192930
-117.98,33.71,24,3430,548,1601,512,5.6825,,<1H OCEAN,4,,264600,262310
-118.34,35.27,10,2939,605,1167,446,2.3917,,INLAND,2,,79000,86210
-121.38,38.55,23,2790,430,1407,460,4.3288,,INLAND,3,,133700,133616
-118.32,34.09,32,563,191,626,185,2.0341,,<1H OCEAN,2,,250000,201645
-121.5,38.58,5,761,306,2031,295,0.7526,,INLAND,1,,162500,165012
-118.3,34.19,52,1704,277,746,262,4.7986,,<1H OCEAN,4,,326100,322816.01
-116.42,33.76,14,16921,2837,2524,1262,7.6281,,INLAND,5,,341700,307702
-118.27,34.15,14,1744,536,1494,531,3.2171,,<1H OCEAN,3,,230800,224423
-117.98,34.1,22,5661,1209,5389,1178,3.7727,,INLAND,3,,159700,162020
-115.64,32.8,23,1228,235,569,235,3.1667,,INLAND,3,,125000,82172
-119.73,36.68,32,755,205,681,207,1.7986,,INLAND,2,,49300,59631
-118.6,34.13,20,14291,1934,5452,1875,9.1232,,<1H OCEAN,5,,472000,475720.69
-118.3,34.04,50,1757,522,2080,488,1.7225,,<1H OCEAN,2,,180000,141194
-120.68,35.25,16,4208,897,1634,806,2.2868,,NEAR OCEAN,2,,233700,223538
-122.3,37.56,36,1379,228,750,227,5.5381,,NEAR OCEAN,4,,282000,332924
-119.25,35.77,35,1618,378,1449,398,1.6786,,INLAND,2,,56500,51249
-122.23,37.78,52,472,146,415,126,2.6429,,NEAR BAY,2,,71300,132989
-122.23,37.46,33,2643,464,1015,427,4.2232,,NEAR OCEAN,3,,363700,348321.12
-121.57,39.76,20,1384,257,557,232,2.0882,,INLAND,2,,104900,81144
-118.98,35.36,15,1482,338,1059,279,1.2617,,INLAND,1,,42700,52586
-118.32,34.08,46,2038,534,1250,525,2.4196,,<1H OCEAN,2,,358100,235581
-119.71,34.41,31,1034,319,997,308,2.6538,,NEAR OCEAN,2,,231800,235498
-118.43,37.4,19,2460,405,1225,425,4.1576,,INLAND,3,,141500,130316
-117.29,34.12,47,1648,432,1308,385,1.2069,,INLAND,1,,68200,69702
-118.59,34.22,17,6015,1464,3056,1347,4.0077,,<1H OCEAN,3,,229000,251931
-117.38,34.12,17,5959,1208,4115,1088,2.4053,,INLAND,2,,105200,117691
-117.94,33.86,36,2824,493,1394,507,4.6477,,<1H OCEAN,4,,194700,203909
-118.98,36.06,33,2043,443,1497,417,2.343,,INLAND,2,,47400,61014
-118.49,34.27,33,3047,527,1578,507,4.58,,<1H OCEAN,4,,236200,235283
-121.63,39.82,11,3974,727,1610,634,2.6147,,INLAND,2,,107700,97446
-117.03,32.73,38,3174,606,1557,619,3.5861,,NEAR OCEAN,3,,123600,138995
-118.32,33.79,32,2381,467,1264,488,4.1477,,<1H OCEAN,3,,315100,336017
-122.43,37.73,52,1142,224,494,206,5.0602,,NEAR BAY,4,,298900,309700.04
-121.91,36.59,31,2034,335,966,322,4.6964,,NEAR OCEAN,4,,291300,283286
-118.21,33.94,34,892,318,1443,341,2.1903,,<1H OCEAN,2,,162500,148626
-117.59,33.67,29,1223,215,633,204,6.5143,,<1H OCEAN,5,,279800,336216.14
-118.33,33.91,39,1224,312,1106,333,3.3491,,<1H OCEAN,3,,181800,188067
-121.64,36.8,18,5915,1000,2975,975,4.5812,,<1H OCEAN,4,,255200,255836.03
-122.48,37.75,49,2203,407,1052,405,4.4375,,NEAR BAY,3,,329200,330713.02
-122.42,37.8,52,1777,486,932,427,3.3643,,NEAR BAY,3,,420000,471739.63
-118.39,34.17,26,3345,818,1599,773,3.3516,,<1H OCEAN,3,,241500,268407
-121.37,38.42,18,2643,502,1755,541,3.3281,,INLAND,3,,91200,116366
-124.14,40.78,35,2426,423,982,432,3.4219,,NEAR OCEAN,3,,92800,94286
-118.32,33.89,34,2675,560,1270,492,4.5053,,<1H OCEAN,4,,242000,220101
-122.41,37.75,52,3065,622,1405,606,3.7813,,NEAR BAY,3,,275900,287617
-117.39,33.93,26,3014,494,1832,485,4.8333,,INLAND,4,,127900,150170
-120.23,37.86,16,324,61,135,61,2.4615,,INLAND,2,,137500,156179
-121.91,37.29,36,945,149,371,158,5.6266,,<1H OCEAN,4,,320500,320157.01
-114.65,32.79,21,44,33,64,27,0.8571,,INLAND,1,,25000,69713.01
-117.78,33.97,2,556,63,179,54,8.4411,,<1H OCEAN,5,,500001,377591.04
-118.45,37.37,26,3135,524,1385,523,4.337,,INLAND,3,,139700,140345
-117.85,33.61,14,4340,741,1505,670,7.5674,,<1H OCEAN,5,,500001,321457.02
-122.01,36.98,47,2403,517,1144,455,2.5954,,NEAR OCEAN,2,,229400,239242
-118.2,33.93,40,1929,417,1780,419,3.4402,,<1H OCEAN,3,,149400,148024
-121.91,36.62,40,1292,271,504,230,2.475,,<1H OCEAN,2,,258300,222238.01
-118.18,33.87,38,2664,626,1627,604,3.7527,,<1H OCEAN,3,,161900,171596
-122.05,37.38,24,2424,501,1367,507,4.072,,<1H OCEAN,3,,364200,280029.01
-118.26,34,37,2615,697,2484,630,1.9208,,<1H OCEAN,2,,103400,108084
-118.19,34.02,40,474,124,546,121,2.3438,,<1H OCEAN,2,,137500,141107.01
-121.21,38.75,11,4552,639,2006,623,4.3962,,INLAND,3,,264400,179167
-117.63,33.62,9,4257,785,1293,745,3.7139,,<1H OCEAN,3,,196700,194099.01
-121.71,38.72,32,710,155,550,154,2.8882,,INLAND,2,,151400,109883
-121.88,37.67,25,2244,301,937,324,6.4524,,INLAND,5,,296900,274234
-118.37,34.21,36,1392,326,1181,303,3.1563,,<1H OCEAN,3,,176400,168320
-118.25,34.01,43,1575,475,1980,469,1.7425,,<1H OCEAN,2,,100500,107958
-117.79,35.21,4,2,2,6,2,2.375,,INLAND,2,,137500,198703.18
-118.24,34.03,52,142,47,137,45,1.8333,,<1H OCEAN,2,,312500,167377
-120.99,37.66,46,1750,347,754,356,2.9137,,INLAND,2,,106000,116475
-122.56,37.97,52,1833,324,735,306,4.6944,,NEAR BAY,4,,398900,333419.03
-122.43,37.77,52,2416,620,1188,591,2.3887,,NEAR BAY,2,,337500,315640.04
-121.91,37.93,13,1610,198,703,217,8.7059,,INLAND,5,,329400,311035.02
-118.43,33.99,43,2483,548,1212,493,4.0189,,<1H OCEAN,3,,302900,348422.08
-122.19,39.91,39,2467,529,1433,502,1.8571,,INLAND,2,,53500,63824
-118.28,34,48,1514,376,1353,344,2.1607,,<1H OCEAN,2,,96100,115542
-118.15,34.11,52,1000,192,363,158,4.2981,,<1H OCEAN,3,,352800,250710
-121.99,36.98,40,1104,224,669,215,4.3409,,NEAR OCEAN,3,,256300,244906
-118.87,34.2,26,1924,245,775,244,7.001,,<1H OCEAN,5,,286800,367851.07
-122.5,37.74,44,2527,518,1434,444,3.875,,NEAR OCEAN,3,,275700,285687
-122.26,37.5,24,2307,510,842,507,3.6111,,NEAR OCEAN,3,,341500,304929
-118.95,34.17,23,2630,404,1184,385,5.2955,,<1H OCEAN,4,,247600,304476.04
-122.72,38.45,41,1743,373,780,357,3.1467,,<1H OCEAN,3,,175500,177060
-122.86,38.42,38,1166,223,584,225,3.6667,,<1H OCEAN,3,,244400,188889
-121.79,38.67,30,2602,401,981,405,4.7222,,INLAND,4,,167200,179161
-119.19,34.22,26,3175,736,2460,775,3.125,,NEAR OCEAN,3,,219900,203826
-121.7,38.65,22,1360,282,808,229,2.4167,,INLAND,2,,225000,110654
-119.68,36.81,16,2668,454,1536,457,3.9792,,INLAND,3,,88900,87762
-121.91,36.6,35,2605,410,1110,406,5.5519,,NEAR OCEAN,4,,329500,344565.02
-117.68,33.48,15,1786,299,727,293,5.0527,,<1H OCEAN,4,,231400,257996.03
-121.28,38.14,38,2803,500,1223,509,4.119,,INLAND,3,,128800,168097
-117.24,33.36,11,2786,480,1250,450,4.5,,<1H OCEAN,3,,222600,230134
-117.13,32.96,15,2267,292,1180,289,6.712,,<1H OCEAN,5,,240200,283885.01
-122.38,41.43,45,2245,448,1155,421,1.6509,,INLAND,2,,46200,61757
-122.04,37.99,36,2765,495,1478,441,4.125,,NEAR BAY,3,,136200,158691
-121.81,38.84,37,352,65,238,67,2.8542,,INLAND,2,,275000,132531
-122.31,37.56,45,1685,321,815,314,4.2955,,NEAR OCEAN,3,,309700,315628
-118.28,33.82,30,3615,760,2813,752,5.3849,,<1H OCEAN,4,,217700,243116.03
-122.64,38.25,31,2554,515,1507,533,3.8,,<1H OCEAN,3,,162600,208729
-118.27,34.16,15,5036,1299,3164,1175,2.9148,,<1H OCEAN,2,,238700,238604.01
-117.06,32.71,11,2397,523,1566,514,3.8687,,NEAR OCEAN,3,,145200,131318
-122.06,37.38,21,1798,399,837,410,5.6999,,NEAR BAY,4,,470000,328067.05
-118.11,34.01,41,815,252,775,231,2.2847,,<1H OCEAN,2,,190000,167392
-118.23,34.09,41,438,201,690,161,2.0476,,<1H OCEAN,2,,181300,172819.01
-118.2,33.94,44,1413,298,1200,307,3.5125,,<1H OCEAN,3,,169300,159267
-118.41,33.93,22,2514,605,1225,568,4.1818,,<1H OCEAN,3,,339700,352036.01
-118.2,33.94,45,1818,408,1705,373,4.0441,,<1H OCEAN,3,,157500,165045
-122.87,38.61,23,2676,521,1456,500,3.7361,,<1H OCEAN,3,,173700,196796
-118.04,34.04,32,1619,323,1492,342,3.5,,<1H OCEAN,3,,165100,160446
-118.38,33.81,36,1018,148,329,169,10.5045,,NEAR OCEAN,5,,500001,500001
-118.2,34.12,41,1908,503,1557,453,2.9194,,<1H OCEAN,2,,162000,174975
-122.36,37.92,52,215,41,126,43,1.3929,,NEAR BAY,1,,104200,132678
-118.44,34.18,36,2077,496,1206,528,2.2326,,<1H OCEAN,2,,221000,205598
-117.81,33.63,17,4477,610,1798,612,8.1093,,<1H OCEAN,5,,410400,359803.02
-122.22,38.08,37,4590,857,2920,832,3.436,,NEAR BAY,3,,94800,142355
-117.08,32.63,33,2891,793,1607,754,2.1281,,NEAR OCEAN,2,,139800,139845
-122.29,40.44,30,1270,365,840,324,1.3904,,INLAND,1,,48100,65103
-124.16,40.78,50,2285,403,837,353,2.5417,,NEAR OCEAN,2,,85400,92510
-118.35,34.13,39,1610,278,511,278,4.3333,,<1H OCEAN,3,,385900,440934.25
-122.26,37.57,23,7995,1254,3484,1198,6.5948,,NEAR BAY,5,,404000,358235.08
-117.23,33.83,2,1424,251,681,192,4.0833,,INLAND,3,,100000,157614.02
-122.59,38.43,20,2791,546,785,512,3.4561,,<1H OCEAN,3,,216700,196818.01
-118.38,34.04,31,2846,727,2120,672,2.7226,,<1H OCEAN,2,,254200,266380.02
-117.96,33.87,35,1972,367,1152,356,3.7222,,<1H OCEAN,3,,187500,191044
-118.19,34.02,44,2702,770,3260,721,2.3575,,<1H OCEAN,2,,144800,146827
-122,38.36,34,2735,539,1390,491,2.7262,,INLAND,2,,118800,103019
-116.99,32.71,21,3049,582,2355,585,3.8904,,NEAR OCEAN,3,,113800,148258
-121.78,37.68,17,3112,872,1392,680,3.0222,,INLAND,3,,172500,159093
-121.26,38.68,4,3080,827,1195,683,2.7477,,INLAND,2,,133000,141531
-117.72,33.61,26,2033,463,618,450,2.5685,,<1H OCEAN,2,,80400,119807
-121.38,38.69,35,2943,554,1460,510,2.6713,,INLAND,2,,84400,105942
-120.95,39.93,26,2023,385,922,365,2.8125,,INLAND,2,,83500,78702
-122.47,37.5,18,2297,416,1086,381,4.875,,NEAR OCEAN,4,,334600,417031.12
-118.02,33.76,27,2905,587,1781,561,4.25,,<1H OCEAN,3,,214800,202009
-122.49,37.74,52,2189,433,1147,420,3.4583,,NEAR OCEAN,3,,321300,323517
-118.19,33.97,30,1790,556,1827,520,1.7562,,<1H OCEAN,2,,181300,161391
-118.02,33.84,35,3473,563,2091,580,4.4821,,<1H OCEAN,3,,214100,203452
-117.31,34.04,5,2785,577,1310,536,3.39,,INLAND,3,,149500,126133
-118.04,34.08,35,1148,258,975,253,4.037,,<1H OCEAN,3,,173300,177676
-119.2,34.26,25,2203,367,1194,377,5.4087,,NEAR OCEAN,4,,223200,279497.02
-117.99,33.84,31,2982,547,1895,570,4.9115,,<1H OCEAN,4,,255500,205208
-118.2,34.13,52,2035,459,2589,438,3.5349,,<1H OCEAN,3,,193600,183723
-121.85,36.6,41,3138,717,1890,642,2.4864,,<1H OCEAN,2,,140400,174272.01
-118.11,34.08,42,3172,644,1829,642,3.3966,,<1H OCEAN,3,,243200,214918
-117.97,33.83,16,2035,564,1118,503,3.2546,,<1H OCEAN,3,,187500,202641
-117.15,32.76,37,1921,502,811,472,2.75,,NEAR OCEAN,2,,175000,184139
-117.81,33.66,20,2851,490,1192,463,5.8752,,<1H OCEAN,4,,274200,301809.02
-116.97,32.79,32,1255,338,782,302,2.6635,,<1H OCEAN,2,,113600,148745
-122.23,37.8,51,1590,414,949,392,1.9028,,NEAR BAY,2,,127900,133697
-119.78,36.8,34,3426,623,1938,647,2.8994,,INLAND,2,,66000,75627
-122.01,37.53,27,1890,303,889,314,5.7057,,NEAR BAY,4,,287600,258604
-118.89,34.22,20,3878,665,1651,591,5.5402,,<1H OCEAN,4,,264600,281202.01
-124.17,40.77,30,1895,366,990,359,2.2227,,NEAR OCEAN,2,,81300,74888
-120.96,37.67,17,2434,511,1558,546,2.9219,,INLAND,2,,114300,117248
-122.14,37.73,52,2024,320,823,334,5,,NEAR BAY,4,,264700,276865.05
-121.62,39.15,36,2321,455,1168,489,3.0962,,INLAND,3,,74000,107788
-116.54,33.87,16,3648,1035,1687,581,1.9167,,INLAND,2,,70400,90840
-118.41,34,35,684,161,381,159,2.8393,,<1H OCEAN,2,,272000,292995
-118.14,33.79,23,2573,688,1478,604,3.4833,,NEAR OCEAN,3,,209400,231836
-117.96,33.85,35,1175,191,568,186,4.125,,<1H OCEAN,3,,189200,206874
-118.05,33.83,24,4316,678,2286,665,5.7018,,<1H OCEAN,4,,286700,253471
-122.14,37.9,32,5738,746,2099,732,10.3224,,NEAR BAY,5,,500001,494985.95
-117.95,34.09,18,1179,324,1296,331,2.851,,<1H OCEAN,2,,140600,171909
-117.66,35.61,5,5735,932,2623,862,4.8494,,INLAND,4,,87200,137314
-118.22,34.14,52,2298,406,1203,387,5.5291,,<1H OCEAN,4,,274600,339048.03
-118.38,34.04,45,767,130,254,118,6.2895,,<1H OCEAN,5,,340400,431056.49
-118.09,33.89,42,991,,717,219,4.0926,,<1H OCEAN,3,,164400,180696
-121.37,38.57,16,3895,896,1762,855,2.6635,,INLAND,2,,135800,125906
-118.39,34.17,26,6429,1611,2806,1491,3.1929,,<1H OCEAN,3,,265200,261622.01
-121.38,36.85,13,4115,782,2903,747,3.7316,,INLAND,3,,192400,210135
-122.1,37.66,36,1305,225,768,234,4.275,,NEAR BAY,3,,185300,192605
-122.43,37.43,17,11999,2249,5467,1989,4.8405,,NEAR OCEAN,4,,354300,427666.23
-117.3,33.07,16,3147,765,2165,690,3.5585,,NEAR OCEAN,3,,284800,238568
-122.49,37.59,35,2683,475,1498,484,5.1282,,NEAR OCEAN,4,,262500,310726.01
-118.31,34.05,40,1667,365,1161,384,3.1406,,<1H OCEAN,3,,417600,196326.01
-118.42,34,45,1807,355,883,371,5.0357,,<1H OCEAN,4,,329800,365273.06
-122.02,37.59,18,1165,333,855,319,3.6923,,NEAR BAY,3,,213200,204552
-116.39,33.72,19,7646,1618,2496,1075,3.5569,,INLAND,3,,128000,147428.03
-124.15,40.78,41,2127,358,911,349,3.1711,,NEAR OCEAN,3,,104200,119030
-119.29,34.44,34,4314,878,2361,831,3.2279,,NEAR OCEAN,3,,243100,260814.03
-122.17,37.73,46,2163,470,925,435,3.25,,NEAR BAY,3,,177500,199244
-117.44,33.93,33,1371,236,715,227,4.375,,INLAND,3,,129900,129978
-117.99,34.06,32,2491,616,2660,595,2.564,,INLAND,2,,145800,146184
-122.29,37.81,46,12,4,18,7,0.4999,,NEAR BAY,1,,67500,241440.09
-118.42,34,14,3771,1180,2355,978,3.1603,,<1H OCEAN,3,,287500,342899.06
-121.82,37.73,47,127,23,51,21,4.3472,,INLAND,3,,375000,160745
-122.03,37.54,16,4458,856,3038,870,5.0739,,NEAR BAY,4,,208000,238897
-122.7,38.45,39,2015,335,640,315,4.1734,,<1H OCEAN,3,,240500,254050
-117.31,34.14,44,1487,273,972,281,3.2292,,INLAND,3,,86100,100703
-117.98,34.08,17,3640,830,3537,807,3.4784,,INLAND,3,,152200,156493
-121.99,38.27,16,4138,758,1762,723,3.1979,,INLAND,3,,137500,150088
-118.22,33.92,32,1263,333,1789,346,1.9957,,<1H OCEAN,2,,89300,116381
-117.92,34.06,35,2894,467,1420,479,5.184,,<1H OCEAN,4,,224900,217799
-119.85,36.97,13,2872,477,1607,481,4.475,,INLAND,3,,102400,108289
-118.27,34.14,10,1060,332,1025,288,3.0074,,<1H OCEAN,3,,175000,219988
-122.66,38.27,16,1523,308,477,315,2.1696,,<1H OCEAN,2,,75000,164969
-118.48,34.04,49,3780,741,1435,690,4.3158,,<1H OCEAN,3,,500001,436684.39
-117.99,33.84,34,2079,343,1379,352,5.103,,<1H OCEAN,4,,207000,213974
-121.25,39.17,9,999,189,411,176,2.125,,INLAND,2,,151800,99346
-117.05,32.67,32,4227,785,2842,795,3.9646,,NEAR OCEAN,3,,137800,140856
-121.29,37.97,52,2995,555,1392,503,1.7794,,INLAND,2,,98800,85570
-117.08,33.82,6,1771,293,935,279,4.065,,INLAND,3,,148200,136190.01
-118.29,33.99,43,1902,398,1153,363,1.9375,,<1H OCEAN,2,,112900,104432
-121.06,39.22,52,1749,422,837,391,2.325,,INLAND,2,,109700,114530
-118.38,33.96,44,2395,458,1287,450,4.6923,,<1H OCEAN,4,,299000,323518
-117.18,32.78,21,4185,1018,3122,993,3.0481,,NEAR OCEAN,3,,210000,205121
-118.14,34.01,46,1746,447,1296,392,2.3929,,<1H OCEAN,2,,156800,171143
-122.34,37.59,44,1395,269,736,288,5.6206,,NEAR OCEAN,4,,386400,365159.11
-121.8,37.69,17,3956,639,2222,662,5.4324,,INLAND,4,,215500,205092
-122.58,38.08,27,10839,1637,4406,1623,5.615,,NEAR BAY,4,,285600,310122
-122.22,38.1,38,931,181,566,207,3.0221,,NEAR BAY,3,,93300,133431
-118.04,34.1,39,2302,412,1590,406,4.8017,,INLAND,4,,273800,261647
-118.21,33.83,38,793,193,601,187,2.8837,,NEAR OCEAN,2,,176100,187223
-118.27,34.24,30,2180,369,1050,390,6.3688,,<1H OCEAN,5,,277600,346368.03
-119.12,36.05,27,1575,321,1063,317,2.1477,,INLAND,2,,53900,62538
-118.11,33.75,24,1608,314,592,314,5.0926,,NEAR OCEAN,4,,390500,397819.32
-117.94,33.67,26,2552,314,925,323,8.1839,,<1H OCEAN,5,,367000,372235.12
-118.54,34.28,18,5481,780,2477,764,6.7248,,<1H OCEAN,5,,377200,322477.07
-122.04,37.35,28,3250,485,1328,473,7.4729,,<1H OCEAN,5,,431600,422205.17
-121.99,37.36,32,1754,324,917,330,4.6761,,<1H OCEAN,4,,298300,253287
-117.39,34.04,27,2919,549,1841,564,2.8682,,INLAND,2,,96400,107840
-122.23,37.79,43,5963,1344,4367,1231,2.1917,,NEAR BAY,2,,112800,198418.05
-121.54,38.58,30,4648,1252,2524,1089,1.3177,,INLAND,1,,74300,89835
-118.29,34.02,21,1641,491,1526,453,2.087,,<1H OCEAN,2,,141300,130621
-117.87,33.83,27,2287,,1140,351,5.6163,,<1H OCEAN,4,,231000,268863
-118.17,34.03,31,1014,252,1064,247,2.4167,,<1H OCEAN,2,,125500,143612
-121.24,38.78,11,1851,352,1049,369,3.5288,,INLAND,3,,141100,137115
-118.13,34.13,39,2099,397,1500,380,4.8304,,<1H OCEAN,4,,493200,275340.04
-117.09,32.76,29,1650,496,882,445,2.2287,,NEAR OCEAN,2,,140000,137160
-120.84,35.32,17,4197,802,1656,732,3.526,,NEAR OCEAN,3,,183900,275940
-121.85,37.26,16,2312,303,1158,295,7.4323,,<1H OCEAN,5,,311800,376939.19
-117.18,32.95,4,19001,2688,8980,2441,6.3237,,<1H OCEAN,5,,260900,281823.01
-116.45,33.8,9,5534,1206,2283,1008,3.6161,,INLAND,3,,99100,128529.01
-117.25,33,14,2518,458,931,414,5.8393,,NEAR OCEAN,4,,485300,364105.18
-122.13,37.68,43,1676,340,924,328,3.6,,NEAR BAY,3,,179400,178629
-121.94,37.34,42,2174,420,1304,464,3.1429,,<1H OCEAN,3,,286500,226121
-121.86,37.66,22,3634,664,1699,640,4.1597,,INLAND,3,,293200,202027
-117.76,34.06,30,1700,504,1719,459,2.227,,INLAND,2,,91900,114638
-117.02,32.7,22,2756,516,1849,486,4.1837,,NEAR OCEAN,3,,125400,145413
-124.01,40.97,21,1513,319,943,301,3.538,,<1H OCEAN,3,,102700,115338
-122.94,38.49,37,3169,719,777,344,2.7072,,<1H OCEAN,2,,117100,144466
-117.26,33.19,4,2342,595,1518,545,2.9469,,NEAR OCEAN,2,,216100,196834.01
-117.59,34.02,14,1463,261,881,245,4.7857,,INLAND,4,,152500,152193
-122.19,37.82,32,1835,264,635,263,8.317,,NEAR BAY,5,,365900,430480.17
-122.44,37.75,52,3114,637,1144,591,4,,NEAR BAY,3,,375000,351311
-118.28,34.01,46,441,167,621,144,1.8824,,<1H OCEAN,2,,162500,113355
-117.15,32.72,51,1321,,781,499,1.3071,,NEAR OCEAN,1,,250000,162277
-122.43,37.72,50,2912,562,1989,537,3.6667,,NEAR BAY,3,,252600,245639
-117.86,34.24,52,803,267,628,225,4.1932,,INLAND,3,,14999,220540
-121.45,37.72,2,2239,321,766,219,5.75,,INLAND,4,,240200,202638
-118.67,34.27,15,3221,659,1390,607,3.5313,,<1H OCEAN,3,,191800,206370
-118.32,34.09,44,2666,,2297,726,1.676,,<1H OCEAN,2,,208800,209748.01
-122.2,37.88,36,1065,160,398,155,7.7736,,NEAR BAY,5,,378100,403624.07
-117.07,32.69,29,1429,293,1091,317,3.4609,,NEAR OCEAN,3,,118000,121792
-120.9,39.95,20,1349,238,601,203,3.5417,,INLAND,3,,96600,103649
-118.48,34.26,36,1770,296,938,304,5.749,,<1H OCEAN,4,,238000,245656
-118.54,34.22,34,2193,513,1299,497,3.6187,,<1H OCEAN,3,,211600,217832
-121.84,37.66,13,13182,2074,4847,1950,5.6417,,INLAND,4,,352900,240564
-119.69,36.38,25,1688,302,879,277,3.3214,,INLAND,3,,103100,92626
-118.11,33.92,32,1016,190,729,177,4.3,,<1H OCEAN,3,,151300,184597
-120.69,36.84,18,902,195,771,174,2.2083,,INLAND,2,,55000,77633
-118.23,33.76,21,49,14,29,16,5,,NEAR OCEAN,4,,87500,310842.13
-122.27,37.78,45,1169,263,723,286,3.9444,,NEAR BAY,3,,212900,218101
-117.72,33.53,14,1672,295,704,293,5.1129,,<1H OCEAN,4,,251300,301489.08
-117.18,32.69,37,3112,716,1304,674,3.2121,,NEAR OCEAN,3,,320800,325512.12
-119.78,36.31,14,1287,291,737,269,3.1667,,INLAND,3,,126400,85574
-122.22,37.77,40,494,114,547,135,2.8015,,NEAR BAY,2,,114800,126180
-119.56,36.1,25,1093,262,893,252,2.13,,INLAND,2,,50800,59792
-118.27,34,43,1258,381,1276,358,1.8917,,<1H OCEAN,2,,106900,107460
-121.79,38.01,17,4032,814,1749,618,3.1728,,INLAND,3,,146800,150528
-118.49,34.01,28,651,252,333,174,1.9722,,<1H OCEAN,2,,500001,304117
-121.77,37.68,44,495,112,277,109,2.6667,,INLAND,2,,179200,156586
-118.39,34.28,24,4694,820,3566,777,4.4818,,<1H OCEAN,3,,166200,198434.01
-118.02,33.83,26,3616,892,2257,821,3.1497,,<1H OCEAN,3,,217600,195464
-118.21,33.79,44,121,29,153,30,2.1964,,NEAR OCEAN,2,,150000,163946.03
-121.44,38.58,42,2334,435,892,446,3.0208,,INLAND,3,,148800,98318
-117.86,33.87,19,1591,279,891,237,5.6573,,<1H OCEAN,4,,216000,256829
-118.35,34.08,52,2877,721,1186,704,3.2645,,<1H OCEAN,3,,175000,339819.05
-122.38,40.54,36,1216,240,647,228,2.6944,,INLAND,2,,75300,97519
-119.79,34.44,25,1479,314,977,309,4.1797,,NEAR OCEAN,3,,271800,284251.02
-121.27,37.96,52,583,114,310,93,2.5625,,INLAND,2,,54200,95497
-120.02,39.24,32,1347,444,825,303,1.8269,,INLAND,2,,225000,95942
-120.15,39.2,14,1382,242,141,66,4.1016,,INLAND,3,,283300,185106.02
-118.31,33.88,32,2421,671,1491,587,3.5644,,<1H OCEAN,3,,242300,240319
-117.99,34,26,2988,397,1371,415,6.6988,,<1H OCEAN,5,,382500,335253.06
-122,38.23,1,2062,343,872,268,5.2636,,INLAND,4,,191300,171470
-122.07,37.91,28,1731,295,810,295,5.0391,,NEAR BAY,4,,259800,253389
-117.42,34.1,18,3977,809,2231,742,4.1399,,INLAND,3,,115400,137315
-118.14,34.01,42,1973,510,1841,502,2.5326,,<1H OCEAN,2,,156500,171584
-118.46,34.42,25,2988,525,1884,513,4.7007,,<1H OCEAN,4,,169500,203912
-117.31,34.44,10,1731,299,1056,312,3.6007,,INLAND,3,,104000,125538
-121.89,37.67,19,2034,288,852,295,6.5285,,INLAND,5,,300400,287578
-117.21,33.95,5,8403,1240,3962,1150,5.2174,,INLAND,4,,155500,182764
-121.65,39.32,40,812,154,374,142,2.7891,,INLAND,2,,73500,99978
-118.18,33.82,52,2618,472,943,440,3.7895,,NEAR OCEAN,3,,254000,258631.02
-117.83,33.77,26,4931,853,2249,818,4.275,,<1H OCEAN,3,,285400,245997
-117.2,32.85,26,2298,549,980,555,2.4207,,NEAR OCEAN,2,,213500,212312.01
-122.32,37.92,28,4649,977,2606,953,3.2674,,NEAR BAY,3,,129100,224966.04
-118.36,34.17,44,2295,560,1543,528,2.3851,,<1H OCEAN,2,,194100,218901
-118.38,33.84,25,5775,1149,2637,1117,5.4968,,<1H OCEAN,4,,379800,360772.02
-122.08,37.37,29,1229,,707,194,7.1108,,NEAR BAY,5,,465000,434159.48
